#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2024-01-01 00:00:00+00:00 2024-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CLE,2024-07-30 10:51,73.00,69.00,87.29,180.00,6.00,0.00,29.80,1010.00,10.00,M,FEW,FEW,BKN,BKN,2000.00,5000.00,15000.00,25000.00,M,M,M,M,M,M,M,73.00,KCLE 301051Z 18006KT 10SM FEW020 FEW050 BKN150 BKN250 23/21 A2980 RMK AO2 SLP100 T02280206,M
CLE,2024-07-30 11:51,74.00,69.00,84.40,210.00,7.00,0.00,29.81,1010.40,10.00,M,BKN,BKN,BKN,M,2000.00,11000.00,25000.00,M,M,M,M,M,M,M,M,74.00,KCLE 301151Z 21007KT 10SM BKN020 BKN110 BKN250 23/21 A2981 RMK AO2 SLP104 70107 T02330206 10244 20228 53005,M
CLE,2024-07-30 12:51,75.00,69.00,81.62,210.00,9.00,0.00,29.82,1010.70,10.00,M,BKN,OVC,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,75.00,KCLE 301251Z 21009KT 10SM BKN015 OVC022 24/21 A2982 RMK AO2 SLP107 T02390206,M
CLE,2024-07-30 13:51,75.00,69.00,81.62,210.00,8.00,0.00,29.82,1010.70,10.00,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,75.00,KCLE 301351Z 21008KT 10SM OVC013 24/21 A2982 RMK AO2 SLP107 T02390206,M
CLE,2024-07-30 14:51,78.00,69.00,73.87,220.00,8.00,0.00,29.81,1010.40,10.00,M,SCT,OVC,M,M,1900.00,2500.00,M,M,M,M,M,M,M,M,M,78.00,KCLE 301451Z 22008KT 10SM SCT019 OVC025 26/21 A2981 RMK AO2 SLP104 T02560206 50000,M
CLE,2024-07-30 15:51,81.00,67.00,62.49,230.00,9.00,0.00,29.81,1010.10,10.00,M,FEW,SCT,SCT,M,2500.00,4700.00,7000.00,M,M,M,M,M,M,M,M,83.43,KCLE 301551Z 23009KT 10SM FEW025 SCT047 SCT070 27/19 A2981 RMK AO2 SLP101 T02720194,M
CLE,2024-07-30 16:51,83.00,66.00,56.57,220.00,10.00,0.00,29.81,1010.10,10.00,M,SCT,BKN,M,M,3300.00,4900.00,M,M,M,M,M,M,M,M,M,85.17,KCLE 301651Z 22010KT 10SM SCT033 BKN049 28/19 A2981 RMK AO2 SLP101 T02830189,M
CLE,2024-07-30 17:51,80.00,66.00,62.37,250.00,16.00,0.00,29.81,1010.30,10.00,21.00,SCT,BKN,BKN,M,3200.00,4700.00,6500.00,M,M,M,M,M,M,M,M,82.07,KCLE 301751Z 25016G21KT 10SM SCT032 BKN047 BKN065 27/19 A2981 RMK AO2 SLP103 T02670189 10283 20233 55000,M
CLE,2024-07-30 18:51,74.00,70.00,87.34,290.00,4.00,0.12,29.81,1010.30,1.50,M,FEW,BKN,OVC,M,2200.00,2600.00,6000.00,M,-RA BR,M,M,M,M,M,M,74.00,KCLE 301851Z 29004KT 1 1/2SM -RA BR FEW022 BKN026 OVC060 23/21 A2981 RMK AO2 SLP103 RAB28 P0012 T02330211,M
CLE,2024-07-30 19:51,73.00,70.00,90.32,250.00,8.00,0.10,29.81,1010.30,8.00,M,FEW,BKN,OVC,M,2700.00,4200.00,6000.00,M,-RA,M,M,M,M,M,M,73.00,KCLE 301951Z 25008KT 8SM -RA FEW027 BKN042 OVC060 23/21 A2981 RMK AO2 RAE1859B32 SLP103 P0010 T02280211,M
CLE,2024-07-30 20:51,80.00,72.00,76.62,220.00,6.00,T,29.79,1009.70,10.00,M,FEW,SCT,BKN,M,3900.00,5000.00,6000.00,M,M,M,M,M,M,M,M,83.78,KCLE 302051Z 22006KT 10SM FEW039 SCT050 BKN060 27/22 A2979 RMK AO2 RAE00 SLP097 P0000 60022 T02670222 58007,M
CLE,2024-07-30 21:51,82.00,70.00,67.06,250.00,9.00,0.00,29.78,1009.30,10.00,M,FEW,BKN,BKN,M,4200.00,6000.00,8500.00,M,M,M,M,M,M,M,M,85.81,KCLE 302151Z 25009KT 10SM FEW042 BKN060 BKN085 28/21 A2978 RMK AO2 SLP093 T02780211,M
CLE,2024-07-30 22:51,82.00,69.00,64.80,260.00,8.00,0.00,29.79,1009.40,10.00,M,FEW,BKN,OVC,M,4700.00,6500.00,8500.00,M,M,M,M,M,M,M,M,85.35,KCLE 302251Z 26008KT 10SM FEW047 BKN065 OVC085 28/21 A2979 RMK AO2 SLP094 T02780206,M
CLE,2024-07-30 23:51,78.00,69.00,73.87,270.00,3.00,0.00,29.80,1009.90,10.00,M,FEW,BKN,BKN,M,5000.00,6000.00,8000.00,M,M,M,M,M,M,M,M,78.00,KCLE 302351Z 27003KT 10SM FEW050 BKN060 BKN080 26/21 A2980 RMK AO2 WSHFT 2306 SLP099 60022 T02560206 10289 20228 53002,M
CLE,2024-07-31 00:51,77.00,69.00,76.36,260.00,4.00,0.00,29.81,1010.40,10.00,M,BKN,OVC,M,M,5000.00,5500.00,M,M,M,M,M,M,M,M,M,77.00,KCLE 310051Z 26004KT 10SM BKN050 OVC055 25/21 A2981 RMK AO2 SLP104 T02500206,M
CLE,2024-07-31 01:51,77.00,69.00,76.36,0.00,0.00,0.00,29.84,1011.20,10.00,M,FEW,BKN,BKN,M,4700.00,6500.00,8500.00,M,M,M,M,M,M,M,M,77.00,KCLE 310151Z 00000KT 10SM FEW047 BKN065 BKN085 25/21 A2984 RMK AO2 SLP112 T02500206,M
CLE,2024-07-31 02:51,77.00,69.00,76.36,M,3.00,0.00,29.85,1011.50,10.00,M,FEW,SCT,M,M,4400.00,6000.00,M,M,M,M,M,M,M,M,M,77.00,KCLE 310251Z VRB03KT 10SM FEW044 SCT060 25/21 A2985 RMK AO2 SLP115 T02500206 51017,M
CLE,2024-07-31 03:51,76.00,68.00,76.27,230.00,4.00,0.00,29.85,1011.50,10.00,M,SCT,BKN,BKN,M,4800.00,6000.00,11000.00,M,M,M,M,M,M,M,M,76.00,KCLE 310351Z 23004KT 10SM SCT048 BKN060 BKN110 24/20 A2985 RMK AO2 SLP115 T02440200,M
CLE,2024-07-31 04:51,74.00,68.00,81.55,220.00,4.00,0.00,29.84,1011.30,10.00,M,FEW,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,74.00,KCLE 310451Z 22004KT 10SM FEW110 23/20 A2984 RMK AO2 SLP113 T02330200 402890228,M
CLE,2024-07-31 05:51,72.00,67.00,84.28,230.00,4.00,0.00,29.85,1011.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KCLE 310551Z 23004KT 10SM CLR 22/19 A2985 RMK AO2 SLP116 T02220194 10256 20222 55000,M
CLE,2024-07-31 06:51,72.00,67.00,84.28,230.00,5.00,0.00,29.86,1012.10,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,72.00,KCLE 310651Z 23005KT 10SM FEW060 22/19 A2986 RMK AO2 SLP121 T02220194,M
CLE,2024-07-31 07:51,70.00,66.00,87.14,240.00,4.00,0.00,29.87,1012.40,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,70.00,KCLE 310751Z 24004KT 10SM FEW060 21/19 A2987 RMK AO2 SLP124 T02110189,M
CLE,2024-07-31 08:51,71.00,66.00,84.22,220.00,5.00,0.00,29.88,1012.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KCLE 310851Z 22005KT 10SM CLR 22/19 A2988 RMK AO2 SLP128 T02170189 53012,M
CLE,2024-07-31 09:51,70.00,66.00,87.14,220.00,5.00,0.00,29.90,1013.30,10.00,M,FEW,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,70.00,KCLE 310951Z 22005KT 10SM FEW200 21/19 A2990 RMK AO2 SLP133 T02110189,M
CLE,2024-07-31 10:51,69.00,67.00,93.35,220.00,5.00,0.00,29.91,1013.70,9.00,M,FEW,M,M,M,24000.00,M,M,M,M,M,M,M,M,M,M,69.00,KCLE 311051Z 22005KT 9SM FEW240 21/19 A2991 RMK AO2 SLP137 T02060194,M
CLE,2024-07-31 11:51,72.00,68.00,87.24,220.00,4.00,0.00,29.92,1014.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,72.00,KCLE 311151Z 22004KT 10SM FEW250 22/20 A2992 RMK AO2 SLP140 70022 T02220200 10222 20206 51012,M
CLE,2024-07-31 12:51,75.00,69.00,81.62,210.00,8.00,0.00,29.93,1014.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,75.00,KCLE 311251Z 21008KT 10SM FEW250 24/21 A2993 RMK AO2 SLP142 T02390206,M
CLE,2024-07-31 13:51,80.00,69.00,69.17,230.00,7.00,0.00,29.95,1014.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,82.85,KCLE 311351Z 23007KT 10SM FEW250 27/21 A2995 RMK AO2 SLP149 T02670206,M
CLE,2024-07-31 14:51,82.00,68.00,62.62,M,4.00,0.00,29.95,1014.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,84.92,KCLE 311451Z VRB04KT 10SM FEW250 28/20 A2995 RMK AO2 SLP148 T02780200 50009,M
CLE,2024-07-31 15:51,85.00,66.00,53.04,290.00,4.00,0.00,29.95,1014.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,87.24,KCLE 311551Z 29004KT 10SM FEW250 29/19 A2995 RMK AO2 SLP149 T02940189,M
CLE,2024-07-31 16:51,88.00,67.00,49.90,300.00,8.00,0.00,29.95,1014.90,10.00,M,FEW,FEW,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,91.01,KCLE 311651Z 30008KT 10SM FEW050 FEW250 31/19 A2995 RMK AO2 SLP149 T03110194,M
CLE,2024-07-31 17:51,88.00,66.00,48.20,210.00,4.00,0.00,29.94,1014.60,10.00,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,90.41,KCLE 311751Z COR 21004KT 10SM FEW044 31/19 A2994 RMK AO2 SLP146 T03110189 10317 20222 58002,M
CLE,2024-07-31 18:51,89.00,68.00,50.04,220.00,5.00,0.00,29.94,1014.60,10.00,16.00,SCT,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,92.79,KCLE 311851Z 22005G16KT 10SM SCT047 32/20 A2994 RMK AO2 SLP146 T03170200,M
CLE,2024-07-31 19:51,89.00,70.00,53.59,10.00,8.00,0.00,29.93,1014.30,10.00,M,SCT,SCT,M,M,5500.00,7000.00,M,M,M,M,M,M,M,M,M,94.29,KCLE 311951Z 01008KT 10SM SCT055 SCT070 32/21 A2993 RMK AO2 SLP143 T03170211,M
CLE,2024-07-31 20:51,89.00,70.00,53.59,360.00,5.00,0.00,29.92,1013.90,10.00,M,SCT,SCT,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,94.29,KCLE 312051Z 36005KT 10SM SCT055 SCT250 32/21 A2992 RMK AO2 SLP139 T03170211 58007,M
CLE,2024-07-31 21:51,87.00,70.00,57.10,360.00,4.00,0.00,29.90,1013.30,10.00,M,FEW,SCT,BKN,M,5000.00,6000.00,10000.00,M,M,M,M,M,M,M,M,91.92,KCLE 312151Z COR 36004KT 10SM FEW050 SCT060 BKN100 31/21 A2990 RMK AO2 SLP133 T03060211,M
CLE,2024-07-31 22:51,88.00,71.00,57.23,260.00,4.00,0.00,29.91,1013.60,10.00,M,SCT,BKN,M,M,5000.00,21000.00,M,M,M,M,M,M,M,M,M,93.92,KCLE 312251Z 26004KT 10SM SCT050 BKN210 31/22 A2991 RMK AO2 LTG DSNT SE AND S SLP136 T03110217,M
CLE,2024-07-31 23:51,85.00,72.00,65.15,240.00,4.00,0.00,29.93,1014.10,10.00,M,SCT,SCT,M,M,6500.00,25000.00,M,M,M,M,M,M,M,M,M,90.95,KCLE 312351Z 24004KT 10SM SCT065 SCT250 29/22 A2993 RMK AO2 SLP141 T02940222 10333 20294 53002,M
CLE,2024-08-01 00:51,82.00,68.00,62.62,180.00,8.00,0.00,29.93,1014.40,10.00,M,FEW,SCT,SCT,M,4100.00,5000.00,7000.00,M,M,M,M,M,M,M,M,84.92,KCLE 010051Z 18008KT 10SM FEW041 SCT050 SCT070 28/20 A2993 RMK AO2 SLP144 T02780200,M
CLE,2024-08-01 01:51,80.00,68.00,66.84,190.00,5.00,0.00,29.94,1014.50,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,82.58,KCLE 010151Z 19005KT 10SM FEW040 27/20 A2994 RMK AO2 SLP145 T02670200,M
CLE,2024-08-01 02:51,78.00,68.00,71.38,180.00,5.00,0.00,29.94,1014.70,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,78.00,KCLE 010251Z 18005KT 10SM FEW040 26/20 A2994 RMK AO2 SLP147 T02560200 51005,M
CLE,2024-08-01 03:51,77.00,69.00,76.36,210.00,7.00,0.00,29.95,1015.10,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,77.00,KCLE 010351Z 21007KT 10SM FEW040 25/21 A2995 RMK AO2 SLP151 T02500206,M
CLE,2024-08-01 04:51,76.00,69.00,78.94,230.00,5.00,0.00,29.96,1015.30,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,76.00,KCLE 010451Z 23005KT 10SM FEW040 24/21 A2996 RMK AO2 SLP153 T02440206 403330206,M
CLE,2024-08-01 05:51,75.00,70.00,84.46,200.00,7.00,0.00,29.96,1015.40,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,75.00,KCLE 010551Z 20007KT 10SM FEW040 24/21 A2996 RMK AO2 SLP154 T02390211 10294 20239 51008,M
CLE,2024-08-01 06:51,74.00,69.00,84.40,210.00,7.00,0.00,29.96,1015.10,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,74.00,KCLE 010651Z 21007KT 10SM FEW040 23/21 A2996 RMK AO2 SLP151 T02330206,M
CLE,2024-08-01 07:51,74.00,68.00,81.55,210.00,6.00,0.00,29.95,1015.00,10.00,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,74.00,KCLE 010751Z 21006KT 10SM FEW039 23/20 A2995 RMK AO2 SLP150 T02330200,M
CLE,2024-08-01 08:51,72.00,67.00,84.28,240.00,6.00,0.00,29.97,1015.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,72.00,KCLE 010851Z 24006KT 10SM FEW250 22/19 A2997 RMK AO2 PRESRR SLP158 T02220194 53003,M
CLE,2024-08-01 09:51,71.00,67.00,87.19,220.00,4.00,0.00,30.00,1016.50,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,71.00,KCLE 010951Z 22004KT 10SM SCT250 22/19 A3000 RMK AO2 SLP165 T02170194,M
CLE,2024-08-01 10:51,72.00,67.00,84.28,220.00,6.00,0.00,29.98,1016.10,10.00,M,FEW,FEW,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,72.00,KCLE 011051Z 22006KT 10SM FEW035 FEW250 22/19 A2998 RMK AO2 SLP161 T02220194,M
CLE,2024-08-01 11:51,74.00,68.00,81.55,210.00,7.00,0.00,30.00,1016.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,74.00,KCLE 011151Z 21007KT 10SM FEW250 23/20 A3000 RMK AO2 SLP165 T02330200 10239 20217 51007,M
CLE,2024-08-01 12:51,77.00,69.00,76.36,210.00,6.00,0.00,30.00,1016.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,77.00,KCLE 011251Z 21006KT 10SM FEW250 25/21 A3000 RMK AO2 SLP168 T02500206,M
CLE,2024-08-01 13:51,81.00,71.00,71.68,220.00,7.00,0.00,30.01,1016.90,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,84.91,KCLE 011351Z 22007KT 10SM SCT250 27/22 A3001 RMK AO2 SLP169 T02720217,M
CLE,2024-08-01 14:51,84.00,72.00,67.28,220.00,6.00,0.00,30.01,1017.00,10.00,M,FEW,SCT,M,M,2300.00,25000.00,M,M,M,M,M,M,M,M,M,89.62,KCLE 011451Z 22006KT 10SM FEW023 SCT250 29/22 A3001 RMK AO2 SLP170 T02890222 51004,M
CLE,2024-08-01 15:51,86.00,71.00,60.99,230.00,7.00,0.00,30.01,1016.80,10.00,M,SCT,BKN,M,M,2600.00,25000.00,M,M,M,M,M,M,M,M,M,91.46,KCLE 011551Z 23007KT 10SM SCT026 BKN250 30/22 A3001 RMK AO2 SLP168 T03000217,M
CLE,2024-08-01 16:51,87.00,70.00,57.10,240.00,11.00,0.00,30.00,1016.60,10.00,15.00,FEW,SCT,BKN,M,3300.00,4500.00,25000.00,M,M,M,M,M,M,M,M,91.92,KCLE 011651Z 24011G15KT 10SM FEW033 SCT045 BKN250 31/21 A3000 RMK AO2 SLP166 T03060211,M
CLE,2024-08-01 17:51,89.00,69.00,51.79,M,3.00,0.00,29.97,1015.60,10.00,M,SCT,BKN,M,M,3900.00,25000.00,M,M,M,M,M,M,M,M,M,93.51,KCLE 011751Z COR VRB03KT 10SM SCT039 BKN250 32/21 A2997 RMK AO2 SLP156 T03170206 10322 20233 58013,M
CLE,2024-08-01 18:51,90.00,67.00,46.85,250.00,14.00,0.00,29.97,1015.40,10.00,18.00,SCT,SCT,M,M,4400.00,25000.00,M,M,M,M,M,M,M,M,M,93.24,KCLE 011851Z 25014G18KT 10SM SCT044 SCT250 32/19 A2997 RMK AO2 SLP154 T03220194,M
CLE,2024-08-01 19:51,91.00,67.00,45.40,150.00,8.00,0.00,29.92,1013.80,10.00,M,FEW,SCT,M,M,4400.00,25000.00,M,M,M,M,M,M,M,M,M,94.37,KCLE 011951Z 15008KT 10SM FEW044 SCT250 33/19 A2992 RMK AO2 SLP138 T03280194,M
CLE,2024-08-01 20:51,89.00,71.00,55.45,330.00,4.00,0.00,29.92,1014.10,10.00,M,BKN,BKN,M,M,5000.00,6000.00,M,M,M,M,M,M,M,M,M,95.14,KCLE 012051Z 33004KT 10SM BKN050 BKN060 32/22 A2992 RMK AO2 SLP141 T03170217 55016,M
CLE,2024-08-01 21:51,86.00,71.00,60.99,360.00,8.00,0.00,29.92,1014.10,10.00,M,SCT,BKN,M,M,5500.00,21000.00,M,M,M,M,M,M,M,M,M,91.46,KCLE 012151Z 36008KT 10SM SCT055 BKN210 30/22 A2992 RMK AO2 SLP141 T03000217,M
CLE,2024-08-01 22:51,84.00,69.00,60.74,10.00,6.00,0.00,29.92,1013.80,10.00,M,SCT,BKN,BKN,M,4500.00,6000.00,9000.00,M,M,M,M,M,M,M,M,87.72,KCLE 012251Z 01006KT 10SM SCT045 BKN060 BKN090 29/21 A2992 RMK AO2 SLP138 T02890206,M
CLE,2024-08-01 23:51,82.00,68.00,62.62,30.00,6.00,0.01,29.91,1013.50,10.00,M,SCT,SCT,M,M,6500.00,14000.00,M,M,M,M,M,M,M,M,M,84.92,KCLE 012351Z 03006KT 10SM SCT065 SCT140 28/20 A2991 RMK AO2 RAB03E19 SLP135 P0001 60001 T02780200 10339 20272 58006,M
CLE,2024-08-02 00:51,82.00,64.00,54.50,70.00,5.00,0.00,29.91,1013.50,10.00,M,FEW,BKN,M,M,4500.00,10000.00,M,M,M,M,M,M,M,M,M,83.47,KCLE 020051Z 07005KT 10SM FEW045 BKN100 28/18 A2991 RMK AO2 LTG DSNT SW AND W SLP135 T02780178,M
CLE,2024-08-02 01:51,78.00,68.00,71.38,240.00,9.00,T,29.95,1015.00,10.00,M,BKN,BKN,OVC,M,4900.00,5500.00,11000.00,M,-TSRA,M,M,M,M,M,M,78.00,KCLE 020151Z 24009KT 10SM -TSRA BKN049CB BKN055 OVC110 26/20 A2995 RMK AO2 RAB27 TSB10 SLP150 FRQ LTGCGICCC OHD TS OHD MOV E P0000 T02560200,M
CLE,2024-08-02 02:51,72.00,67.00,84.28,230.00,4.00,0.02,29.95,1015.00,10.00,M,SCT,SCT,OVC,M,6000.00,10000.00,14000.00,M,-TSRA,M,M,M,M,M,M,72.00,KCLE 020251Z 23004KT 10SM -TSRA SCT060CB SCT100 OVC140 22/19 A2995 RMK AO2 SLP150 OCNL LTGCGICCC OHD TS OHD MOV E P0002 60002 T02220194 53015,M
CLE,2024-08-02 03:51,71.00,68.00,90.25,220.00,4.00,0.02,29.93,1014.50,10.00,M,OVC,M,M,M,14000.00,M,M,M,-RA,M,M,M,M,M,M,71.00,KCLE 020351Z 22004KT 10SM -RA OVC140 22/20 A2993 RMK AO2 TSE18 SLP145 P0002 T02170200,M
CLE,2024-08-02 04:51,72.00,69.00,90.28,0.00,0.00,0.01,29.92,1014.10,10.00,M,OVC,M,M,M,14000.00,M,M,M,-RA,M,M,M,M,M,M,72.00,KCLE 020451Z 00000KT 10SM -RA OVC140 22/21 A2992 RMK AO2 SLP141 P0001 T02220206 403390217,M
CLE,2024-08-02 05:51,73.00,70.00,90.32,70.00,4.00,0.02,29.90,1013.40,10.00,M,FEW,OVC,M,M,12000.00,14000.00,M,M,-RA,M,M,M,M,M,M,73.00,KCLE 020551Z 07004KT 10SM -RA FEW120 OVC140 23/21 A2990 RMK AO2 SLP134 P0002 60007 T02280211 10278 20217 58016,M
CLE,2024-08-02 06:51,73.00,70.00,90.32,40.00,3.00,T,29.89,1012.70,10.00,M,OVC,M,M,M,14000.00,M,M,M,-RA,M,M,M,M,M,M,73.00,KCLE 020651Z 04003KT 10SM -RA OVC140 23/21 A2989 RMK AO2 SLP127 P0000 T02280211,M
CLE,2024-08-02 07:51,73.00,70.00,90.32,130.00,5.00,0.01,29.88,1012.50,10.00,M,FEW,OVC,M,M,11000.00,14000.00,M,M,-RA,M,M,M,M,M,M,73.00,KCLE 020751Z 13005KT 10SM -RA FEW110 OVC140 23/21 A2988 RMK AO2 SLP125 P0001 T02280211,M
CLE,2024-08-02 08:51,73.00,69.00,87.29,170.00,3.00,T,29.88,1012.50,10.00,M,OVC,M,M,M,13000.00,M,M,M,-RA,M,M,M,M,M,M,73.00,KCLE 020851Z 17003KT 10SM -RA OVC130 23/21 A2988 RMK AO2 SLP125 P0000 60001 T02280206 56009,M
CLE,2024-08-02 09:51,73.00,70.00,90.32,170.00,5.00,0.01,29.89,1012.90,10.00,M,BKN,OVC,M,M,8500.00,10000.00,M,M,M,M,M,M,M,M,M,73.00,KCLE 020951Z 17005KT 10SM BKN085 OVC100 23/21 A2989 RMK AO2 RAE33 SLP129 P0001 T02280211,M
CLE,2024-08-02 10:51,72.00,69.00,90.28,160.00,4.00,0.01,29.89,1012.80,10.00,M,FEW,SCT,BKN,BKN,2800.00,7000.00,8500.00,25000.00,M,M,M,M,M,M,M,72.00,KCLE 021051Z 16004KT 10SM FEW028 SCT070 BKN085 BKN250 22/21 A2989 RMK AO2 RAB13E32 SLP128 P0001 T02220206,M
CLE,2024-08-02 11:51,73.00,70.00,90.32,190.00,4.00,0.00,29.90,1013.20,10.00,M,BKN,BKN,OVC,M,3600.00,7000.00,20000.00,M,M,M,M,M,M,M,M,73.00,KCLE 021151Z 19004KT 10SM BKN036 BKN070 OVC200 23/21 A2990 RMK AO2 SLP132 60003 70011 T02280211 10233 20222 52007,M
CLE,2024-08-02 12:51,74.00,69.00,84.40,180.00,9.00,0.00,29.89,1013.00,10.00,M,FEW,SCT,BKN,BKN,700.00,3600.00,7000.00,20000.00,M,M,M,M,M,M,M,74.00,KCLE 021251Z 18009KT 10SM FEW007 SCT036 BKN070 BKN200 23/21 A2989 RMK AO2 SLP130 T02330206,M
CLE,2024-08-02 13:51,75.00,70.00,84.46,200.00,6.00,0.00,29.90,1013.50,10.00,M,SCT,BKN,BKN,M,900.00,5000.00,11000.00,M,M,M,M,M,M,M,M,75.00,KCLE 021351Z 20006KT 10SM SCT009 BKN050 BKN110 24/21 A2990 RMK AO2 SLP135 T02390211,M
CLE,2024-08-02 14:51,79.00,70.00,73.97,190.00,9.00,0.00,29.90,1013.20,10.00,M,SCT,BKN,M,M,1200.00,6500.00,M,M,M,M,M,M,M,M,M,79.00,KCLE 021451Z 19009KT 10SM SCT012 BKN065 26/21 A2990 RMK AO2 SLP132 T02610211 58001,M
CLE,2024-08-02 15:51,80.00,70.00,71.58,210.00,9.00,0.00,29.89,1012.90,10.00,M,SCT,SCT,M,M,2000.00,7000.00,M,M,M,M,M,M,M,M,M,83.15,KCLE 021551Z 21009KT 10SM SCT020 SCT070 27/21 A2989 RMK AO2 SLP129 T02670211,M
CLE,2024-08-02 16:51,83.00,69.00,62.74,210.00,6.00,0.00,29.87,1012.40,10.00,M,SCT,SCT,SCT,M,2400.00,6000.00,25000.00,M,M,M,M,M,M,M,M,86.55,KCLE 021651Z 21006KT 10SM SCT024 SCT060 SCT250 28/21 A2987 RMK AO2 SLP124 T02830206,M
CLE,2024-08-02 17:51,84.00,70.00,62.86,230.00,7.00,T,29.86,1011.90,10.00,M,BKN,BKN,M,M,2900.00,4700.00,M,M,M,M,M,M,M,M,M,88.31,KCLE 021751Z 23007KT 200V260 10SM BKN029 BKN047 29/21 A2986 RMK AO2 RAB29E40 SLP119 P0000 60000 T02890211 10289 20228 56009,M
CLE,2024-08-02 18:51,79.00,70.00,73.97,360.00,10.00,0.00,29.86,1012.00,10.00,M,OVC,M,M,M,3200.00,M,M,M,TS,M,M,M,M,M,M,79.00,KCLE 021851Z 36010KT 10SM TS OVC032CB 26/21 A2986 RMK AO2 SLP120 TSB47 OCNL LTGCGICCC N TS N MOV E T02610211,M
CLE,2024-08-02 19:51,79.00,71.00,76.53,320.00,9.00,0.01,29.84,1011.50,10.00,M,FEW,BKN,BKN,BKN,3000.00,4000.00,6000.00,25000.00,-RA,M,M,M,M,M,M,79.00,KCLE 021951Z 32009KT 10SM -RA FEW030 BKN040 BKN060 BKN250 26/22 A2984 RMK AO2 LTG DSNT E AND S RAB14 TSE14 SLP115 P0001 T02610217,M
CLE,2024-08-02 20:51,82.00,72.00,71.78,20.00,7.00,T,29.83,1011.00,10.00,M,FEW,SCT,BKN,BKN,3500.00,8000.00,12000.00,25000.00,M,M,M,M,M,M,M,86.83,KCLE 022051Z 02007KT 10SM FEW035 SCT080 BKN120 BKN250 28/22 A2983 RMK AO2 LTG DSNT SE AND W RAE1956 SLP110 P0000 60001 T02780222 58008,M
CLE,2024-08-02 21:51,81.00,71.00,71.68,10.00,6.00,0.00,29.83,1010.90,10.00,M,FEW,SCT,BKN,BKN,1700.00,2900.00,8000.00,15000.00,M,M,M,M,M,M,M,84.91,KCLE 022151Z 01006KT 10SM FEW017 SCT029 BKN080 BKN150 BKN250 27/22 A2983 RMK AO2 SLP109 T02720217,M
CLE,2024-08-02 22:51,80.00,71.00,74.06,10.00,6.00,T,29.83,1010.90,10.00,M,SCT,BKN,OVC,M,1900.00,3000.00,11000.00,M,-RA,M,M,M,M,M,M,83.46,KCLE 022251Z 01006KT 10SM -RA SCT019 BKN030 OVC110 27/22 A2983 RMK AO2 RAB38 SLP109 P0000 T02670217,M
