#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2024-01-01 00:00:00+00:00 2024-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CGF,2024-08-21 09:55,49.30,49.00,98.89,0.00,0.00,0.00,30.21,M,10.00,M,SCT,BKN,BKN,M,4000.00,5000.00,6500.00,M,M,M,M,M,M,M,M,49.30,KCGF 210955Z AUTO 00000KT 10SM SCT040 BKN050 BKN065 10/09 A3021 RMK AO2 T00960094,M
CGF,2024-08-21 10:45,51.80,50.00,93.55,0.00,0.00,0.00,30.21,M,10.00,M,SCT,SCT,BKN,M,3400.00,4600.00,6000.00,M,M,M,M,M,M,M,M,51.80,KCGF 211045Z 00000KT 10SM SCT034 SCT046 BKN060 11/10 A3021,M
CGF,2024-08-21 11:45,53.60,51.80,93.60,0.00,0.00,0.00,30.22,M,10.00,M,SCT,BKN,M,M,4800.00,6000.00,M,M,M,M,M,M,M,M,M,53.60,KCGF 211145Z 00000KT 10SM SCT048 BKN060 12/11 A3022,M
CGF,2024-08-21 12:45,62.60,50.00,63.38,350.00,7.00,0.00,30.23,M,10.00,M,SCT,SCT,M,M,4200.00,5000.00,M,M,M,M,M,M,M,M,M,62.60,KCGF 211245Z 35007KT 10SM SCT042 SCT050 17/10 A3023,M
CGF,2024-08-21 13:45,64.40,50.00,59.50,320.00,9.00,0.00,30.24,M,10.00,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,64.40,KCGF 211345Z 32009KT 10SM SCT040 18/10 A3024,M
CGF,2024-08-21 16:45,66.20,44.60,45.60,40.00,11.00,0.00,30.26,M,10.00,16.00,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 211645Z 04011G16KT 10SM SCT050 19/07 A3026,M
CGF,2024-08-21 17:45,66.20,44.60,45.60,10.00,8.00,0.00,30.25,M,10.00,16.00,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 211745Z 01008G16KT 10SM SCT050 19/07 A3025,M
CGF,2024-08-21 18:45,66.20,46.40,48.83,30.00,10.00,0.00,30.24,M,10.00,17.00,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 211845Z 03010G17KT 10SM SCT045 19/08 A3024,M
CGF,2024-08-21 19:45,66.20,48.20,52.25,360.00,8.00,0.00,30.23,M,10.00,16.00,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 211945Z 36008G16KT 310V030 10SM SCT049 19/09 A3023,M
CGF,2024-08-21 20:45,68.00,50.00,52.51,300.00,9.00,0.00,30.24,M,10.00,M,SCT,BKN,BKN,M,4700.00,5000.00,7000.00,M,M,M,M,M,M,M,M,68.00,KCGF 212045Z 30009KT 10SM SCT047 BKN050 BKN070 20/10 A3024,M
CGF,2024-08-21 21:45,66.20,50.00,55.88,300.00,8.00,0.00,30.23,M,10.00,M,SCT,SCT,M,M,4400.00,7000.00,M,M,M,M,M,M,M,M,M,66.20,KCGF 212145Z 30008KT 10SM SCT044 SCT070 19/10 A3023,M
CGF,2024-08-21 22:45,66.20,50.00,55.88,310.00,4.00,0.00,30.23,M,10.00,M,SCT,SCT,M,M,4400.00,5000.00,M,M,M,M,M,M,M,M,M,66.20,KCGF 212245Z 31004KT 10SM SCT044 SCT050 19/10 A3023,M
CGF,2024-08-21 23:45,64.40,50.00,59.50,320.00,4.00,0.00,30.23,M,10.00,M,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,64.40,KCGF 212345Z 32004KT 10SM SCT045 18/10 A3023,M
CGF,2024-08-22 00:45,64.40,48.20,55.63,360.00,4.00,0.00,30.23,M,10.00,M,BKN,BKN,M,M,4800.00,6500.00,M,M,M,M,M,M,M,M,M,64.40,KCGF 220045Z 36004KT 10SM BKN048 BKN065 18/09 A3023,M
CGF,2024-08-22 01:45,62.60,46.40,55.37,360.00,5.00,0.00,30.24,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,62.60,KCGF 220145Z 36005KT 10SM SCT050 17/08 A3024,M
CGF,2024-08-22 02:45,62.60,50.00,63.38,350.00,3.00,0.00,30.23,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,62.60,KCGF 220245Z 35003KT 10SM SCT050 17/10 A3023,M
CGF,2024-08-22 03:55,61.70,49.60,64.45,340.00,5.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.70,KCGF 220355Z AUTO 34005KT 10SM CLR 16/10 A3025 RMK AO2 T01650098,M
CGF,2024-08-22 04:55,60.40,48.60,65.02,360.00,4.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.40,KCGF 220455Z AUTO 36004KT 10SM CLR 16/09 A3025 RMK AO2 T01580092,M
CGF,2024-08-22 05:55,52.70,49.50,88.83,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.70,KCGF 220555Z AUTO 00000KT 10SM CLR 11/10 A3025 RMK AO2 T01150097 10182 20111,M
CGF,2024-08-22 06:55,49.60,49.30,98.89,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,49.60,KCGF 220655Z AUTO 00000KT 10SM CLR 10/10 A3025 RMK AO2 T00980096,M
CGF,2024-08-22 07:55,50.00,49.30,97.43,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KCGF 220755Z AUTO 00000KT 10SM CLR 10/10 A3025 RMK AO2 T00990096,M
CGF,2024-08-22 08:55,48.60,48.40,99.25,0.00,0.00,0.00,30.25,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.60,KCGF 220855Z AUTO 00000KT 10SM CLR 09/09 A3025 RMK AO2 T00920091,M
CGF,2024-08-22 09:55,49.50,48.20,95.26,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,49.50,KCGF 220955Z AUTO 00000KT 10SM CLR 10/09 A3026 RMK AO2 T00970090,M
CGF,2024-08-22 10:45,51.80,50.00,93.55,0.00,0.00,0.00,30.27,M,10.00,M,SCT,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,51.80,KCGF 221045Z 00000KT 10SM SCT035 11/10 A3027,M
CGF,2024-08-22 11:45,55.40,53.60,93.65,0.00,0.00,0.00,30.28,M,10.00,M,SCT,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,55.40,KCGF 221145Z 00000KT 10SM SCT037 13/12 A3028,M
CGF,2024-08-22 12:45,64.40,57.20,77.45,300.00,3.00,0.00,30.29,M,10.00,M,SCT,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,64.40,KCGF 221245Z 30003KT 10SM SCT027 18/14 A3029,M
CGF,2024-08-22 13:45,68.00,57.20,68.35,350.00,8.00,0.00,30.30,M,10.00,M,SCT,BKN,M,M,3000.00,4200.00,M,M,M,M,M,M,M,M,M,68.00,KCGF 221345Z 35008KT 10SM SCT030 BKN042 20/14 A3030,M
CGF,2024-08-22 14:45,68.00,53.60,59.97,350.00,7.00,0.00,30.31,M,10.00,M,SCT,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 221445Z 35007KT 10SM SCT034 20/12 A3031,M
CGF,2024-08-22 15:45,68.00,51.80,56.13,40.00,7.00,0.00,30.31,M,10.00,M,SCT,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 221545Z 04007KT 10SM SCT034 20/11 A3031,M
CGF,2024-08-22 16:45,69.80,50.00,49.37,350.00,4.00,0.00,30.30,M,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 221645Z 35004KT 10SM FEW035 21/10 A3030,M
CGF,2024-08-22 17:45,69.80,50.00,49.37,350.00,3.00,0.00,30.29,M,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 221745Z 35003KT 10SM FEW035 21/10 A3029,M
CGF,2024-08-22 18:45,71.60,51.80,49.64,350.00,8.00,0.00,30.27,M,10.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 221845Z 35008KT 320V020 10SM FEW035 22/11 A3027,M
CGF,2024-08-22 19:45,71.60,53.60,53.03,350.00,8.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 221945Z 35008KT 320V020 10SM CLR 22/12 A3027,M
CGF,2024-08-22 20:45,71.60,51.80,49.64,360.00,7.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 222045Z 36007KT 10SM CLR 22/11 A3027,M
CGF,2024-08-22 21:45,69.80,51.80,52.77,10.00,6.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 222145Z 01006KT 10SM CLR 21/11 A3027,M
CGF,2024-08-22 22:45,69.80,51.80,52.77,20.00,5.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 222245Z 02005KT 10SM CLR 21/11 A3026,M
CGF,2024-08-22 23:45,66.20,50.00,55.88,30.00,4.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 222345Z 03004KT 10SM CLR 19/10 A3027,M
CGF,2024-08-23 00:45,59.00,51.80,76.98,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KCGF 230045Z 00000KT 10SM CLR 15/11 A3027,M
CGF,2024-08-23 01:45,57.20,51.80,82.12,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 230145Z 00000KT 10SM CLR 14/11 A3028,M
CGF,2024-08-23 02:45,55.40,51.80,87.65,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCGF 230245Z 00000KT 10SM CLR 13/11 A3029,M
CGF,2024-08-23 03:55,55.80,51.60,85.75,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.80,KCGF 230355Z AUTO 00000KT 10SM CLR 13/11 A3030 RMK AO2 T01320109,M
CGF,2024-08-23 04:55,59.00,49.30,70.16,130.00,3.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KCGF 230455Z AUTO 13003KT 10SM CLR 15/10 A3029 RMK AO2 T01510096,M
CGF,2024-08-23 05:55,60.00,47.70,63.76,130.00,4.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.00,KCGF 230555Z AUTO 13004KT 10SM CLR 15/09 A3029 RMK AO2 T01550087 10182 20113,M
CGF,2024-08-23 06:55,55.60,48.40,76.68,140.00,3.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.60,KCGF 230655Z AUTO 14003KT 10SM CLR 13/09 A3029 RMK AO2 T01310091,M
CGF,2024-08-23 07:55,51.60,49.30,91.82,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.60,KCGF 230755Z AUTO 00000KT 10SM CLR 11/10 A3029 RMK AO2 T01090096,M
CGF,2024-08-23 08:55,51.30,48.20,89.10,0.00,0.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.30,KCGF 230855Z AUTO 00000KT 10SM CLR 11/09 A3029 RMK AO2 T01070090,M
CGF,2024-08-23 09:55,50.70,49.00,93.87,0.00,0.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.70,KCGF 230955Z AUTO 00000KT 10SM CLR 10/09 A3030 RMK AO2 T01040094,M
CGF,2024-08-23 10:45,51.80,48.20,87.47,0.00,0.00,0.00,30.30,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,51.80,KCGF 231045Z COR 00000KT 10SM SCT080 11/09 A3030,M
CGF,2024-08-23 11:45,55.40,51.80,87.65,0.00,0.00,0.00,30.32,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,KCGF 231145Z 00000KT 10SM CLR 13/11 A3032,M
CGF,2024-08-23 12:45,64.40,51.80,63.60,190.00,5.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCGF 231245Z 19005KT 10SM CLR 18/11 A3033,M
CGF,2024-08-23 13:45,69.80,53.60,56.38,190.00,5.00,0.00,30.33,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 231345Z 19005KT 10SM CLR 21/12 A3033,M
CGF,2024-08-23 14:45,71.60,51.80,49.64,240.00,7.00,0.00,30.32,M,10.00,M,SCT,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 231445Z 24007KT 10SM SCT100 22/11 A3032,M
CGF,2024-08-23 15:45,73.40,53.60,49.90,250.00,6.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 231545Z 25006KT 10SM CLR 23/12 A3031,M
CGF,2024-08-23 16:45,75.20,51.80,43.97,210.00,5.00,0.00,30.31,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KCGF 231645Z 21005KT 10SM CLR 24/11 A3031,M
CGF,2024-08-23 17:45,75.20,55.40,50.17,330.00,4.00,0.00,30.29,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,75.20,KCGF 231745Z 33004KT 10SM SCT080 24/13 A3029,M
CGF,2024-08-23 18:45,73.40,55.40,53.29,10.00,7.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 231845Z 01007KT 10SM CLR 23/13 A3029,M
CGF,2024-08-23 19:45,73.40,53.60,49.90,350.00,6.00,0.00,30.30,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 231945Z 35006KT 10SM CLR 23/12 A3030,M
CGF,2024-08-23 20:45,75.20,53.60,46.98,350.00,3.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KCGF 232045Z 35003KT 10SM CLR 24/12 A3028,M
CGF,2024-08-23 21:45,73.40,53.60,49.90,350.00,6.00,0.00,30.29,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 232145Z 35006KT 10SM CLR 23/12 A3029,M
CGF,2024-08-23 22:45,69.80,53.60,56.38,30.00,6.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 232245Z 03006KT 10SM CLR 21/12 A3028,M
CGF,2024-08-23 23:45,68.00,55.40,64.04,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 232345Z 00000KT 10SM CLR 20/13 A3028,M
CGF,2024-08-24 00:45,60.80,55.40,82.37,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KCGF 240045Z 00000KT 10SM CLR 16/13 A3027,M
CGF,2024-08-24 01:45,59.00,55.40,87.83,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KCGF 240145Z 00000KT 10SM CLR 15/13 A3027,M
CGF,2024-08-24 02:45,57.20,53.60,87.74,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 240245Z 00000KT 10SM CLR 14/12 A3027,M
CGF,2024-08-24 03:55,61.70,53.60,74.72,130.00,5.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.70,KCGF 240355Z AUTO 13005KT 10SM CLR 16/12 A3027 RMK AO2 T01650120,M
CGF,2024-08-24 04:35,57.40,53.20,85.84,100.00,3.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.40,KCGF 240435Z AUTO 10003KT 10SM CLR 14/12 A3028 RMK AO2 T01410118,M
CGF,2024-08-24 05:55,62.00,53.00,72.32,130.00,5.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.00,KCGF 240555Z AUTO 13005KT 10SM CLR 17/12 A3026 RMK AO2 T01660116 10200 20133,M
CGF,2024-08-24 06:55,62.00,52.50,71.00,130.00,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.00,KCGF 240655Z AUTO 13004KT 10SM CLR 17/11 A3026 RMK AO2 T01670114,M
CGF,2024-08-24 07:55,59.70,52.50,77.04,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.70,KCGF 240755Z AUTO 00000KT 10SM CLR 15/11 A3026 RMK AO2 T01540114,M
CGF,2024-08-24 08:55,54.70,52.30,91.58,90.00,3.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.70,KCGF 240855Z AUTO 09003KT 10SM CLR 13/11 A3026 RMK AO2 T01260113,M
CGF,2024-08-24 09:55,55.20,53.80,95.02,0.00,0.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.20,KCGF 240955Z AUTO 00000KT 10SM CLR 13/12 A3026 RMK AO2 T01290121,M
CGF,2024-08-24 10:45,57.20,55.40,93.69,120.00,4.00,0.00,30.27,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 241045Z 12004KT 10SM SCT080 14/13 A3027,M
CGF,2024-08-24 11:45,57.20,57.20,100.00,90.00,4.00,0.00,30.27,M,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,57.20,KCGF 241145Z 09004KT 10SM SCT080 14/14 A3027,M
CGF,2024-08-24 12:45,68.00,57.20,68.35,0.00,0.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 241245Z 00000KT 10SM CLR 20/14 A3028,M
CGF,2024-08-24 13:45,73.40,57.20,56.88,230.00,4.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 241345Z 23004KT 10SM CLR 23/14 A3028,M
CGF,2024-08-24 14:45,77.00,53.60,44.25,270.00,4.00,0.00,30.28,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KCGF 241445Z 27004KT 10SM CLR 25/12 A3028,M
CGF,2024-08-24 15:45,78.80,53.60,41.69,0.00,0.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCGF 241545Z 00000KT 10SM CLR 26/12 A3027,M
CGF,2024-08-24 16:45,78.80,57.20,47.52,20.00,4.00,0.00,30.27,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCGF 241645Z 02004KT 10SM CLR 26/14 A3027,M
CGF,2024-08-24 17:45,78.80,57.20,47.52,320.00,4.00,0.00,30.26,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCGF 241745Z 32004KT 10SM CLR 26/14 A3026,M
CGF,2024-08-24 18:45,80.60,57.20,44.80,340.00,4.00,0.00,30.24,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.81,KCGF 241845Z 34004KT 10SM CLR 27/14 A3024,M
CGF,2024-08-24 19:45,80.60,59.00,47.79,10.00,3.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.11,KCGF 241945Z 01003KT 10SM CLR 27/15 A3023,M
CGF,2024-08-24 20:45,78.80,57.20,47.52,350.00,7.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCGF 242045Z 35007KT 10SM CLR 26/14 A3022,M
CGF,2024-08-24 21:45,78.80,57.20,47.52,350.00,5.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KCGF 242145Z 35005KT 10SM CLR 26/14 A3021,M
CGF,2024-08-24 22:45,77.00,55.40,47.25,350.00,3.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KCGF 242245Z 35003KT 10SM CLR 25/13 A3021,M
CGF,2024-08-24 23:45,71.60,59.00,64.48,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KCGF 242345Z 00000KT 10SM CLR 22/15 A3020,M
CGF,2024-08-25 00:45,64.40,57.20,77.45,100.00,3.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,KCGF 250045Z 10003KT 10SM CLR 18/14 A3020,M
CGF,2024-08-25 01:45,66.20,59.00,77.60,100.00,3.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 250145Z 10003KT 10SM CLR 19/15 A3020,M
CGF,2024-08-25 02:45,66.20,59.00,77.60,0.00,0.00,0.00,30.20,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,KCGF 250245Z 00000KT 10SM CLR 19/15 A3020,M
CGF,2024-08-25 03:55,69.30,58.60,68.74,130.00,4.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.30,KCGF 250355Z AUTO 13004KT 10SM CLR 21/15 A3022 RMK AO2 T02070148,M
CGF,2024-08-25 04:55,68.00,58.60,71.88,130.00,4.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 250455Z AUTO 13004KT 10SM CLR 20/15 A3022 RMK AO2 T02000148,M
CGF,2024-08-25 05:55,63.50,58.60,84.05,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,63.50,KCGF 250555Z AUTO 00000KT 10SM CLR 18/15 A3022 RMK AO2 T01750148 10222 20174,M
CGF,2024-08-25 06:55,64.20,59.00,83.20,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.20,KCGF 250655Z AUTO 00000KT 10SM CLR 18/15 A3021 RMK AO2 T01790149,M
CGF,2024-08-25 07:55,60.80,59.00,93.79,0.00,0.00,0.00,30.21,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KCGF 250755Z AUTO 00000KT 10SM CLR 16/15 A3021 RMK AO2 T01600151,M
CGF,2024-08-25 08:55,61.00,60.00,96.51,0.00,0.00,0.00,30.22,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KCGF 250855Z AUTO 00000KT 10SM CLR 16/15 A3022 RMK AO2 T01620155,M
CGF,2024-08-25 09:55,61.50,59.40,92.81,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.50,KCGF 250955Z AUTO 00000KT 10SM CLR 16/15 A3023 RMK AO2 T01640152,M
CGF,2024-08-25 10:45,60.80,60.80,100.00,0.00,0.00,0.00,30.23,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,KCGF 251045Z 00000KT 10SM CLR 16/16 A3023,M
CGF,2024-08-25 11:45,68.00,62.60,82.86,0.00,0.00,0.00,30.25,M,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,68.00,KCGF 251145Z 00000KT 10SM BKN055 20/17 A3025,M
CGF,2024-08-25 12:45,69.80,64.40,82.98,0.00,0.00,0.00,30.28,M,10.00,M,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,69.80,KCGF 251245Z 00000KT 10SM OVC044 21/18 A3028,M
CGF,2024-08-25 13:45,73.40,64.40,73.44,240.00,6.00,0.00,30.28,M,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,73.40,KCGF 251345Z 24006KT 10SM BKN070 23/18 A3028,M
CGF,2024-08-25 14:45,73.40,66.20,78.19,220.00,5.00,0.00,30.29,M,10.00,M,BKN,M,M,M,5000.00,M,M,M,-RA,M,M,M,M,M,M,73.40,KCGF 251445Z 22005KT 10SM -RA BKN050 23/19 A3029,M
CGF,2024-08-25 15:45,75.20,68.00,78.34,150.00,3.00,0.00,30.27,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,75.20,KCGF 251545Z 15003KT 10SM SCT070 24/20 A3027,M
CGF,2024-08-25 16:45,80.60,69.80,69.71,270.00,7.00,0.00,30.26,M,10.00,M,BKN,BKN,M,M,5500.00,7000.00,M,M,M,M,M,M,M,M,M,83.90,KCGF 251645Z 27007KT 10SM BKN055 BKN070 27/21 A3026,M
CGF,2024-08-25 17:45,80.60,69.80,69.71,240.00,4.00,0.00,30.25,M,10.00,M,BKN,OVC,M,M,6000.00,9000.00,M,M,M,M,M,M,M,M,M,83.90,KCGF 251745Z 24004KT 10SM BKN060 OVC090 27/21 A3025,M
CGF,2024-08-25 18:45,78.80,71.60,78.62,230.00,4.00,0.00,30.23,M,10.00,M,SCT,BKN,M,M,4400.00,7000.00,M,M,M,M,M,M,M,M,M,78.80,KCGF 251845Z 23004KT 10SM SCT044 BKN070 26/22 A3023,M
CGF,2024-08-25 19:45,82.40,69.80,65.74,320.00,5.00,0.00,30.22,M,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,86.22,KCGF 251945Z 32005KT 10SM SCT055 28/21 A3022,M
CGF,2024-08-25 20:45,82.40,69.80,65.74,300.00,5.00,0.00,30.21,M,10.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,86.22,KCGF 252045Z 30005KT 10SM SCT075 28/21 A3021,M
CGF,2024-08-25 21:45,80.60,69.80,69.71,340.00,4.00,0.00,30.20,M,10.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,83.90,KCGF 252145Z 34004KT 10SM BKN075 27/21 A3020,M
CGF,2024-08-25 22:45,80.60,68.00,65.54,0.00,0.00,0.00,30.19,M,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,83.29,KCGF 252245Z 00000KT 10SM SCT110 27/20 A3019,M
