#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2024-01-01 00:00:00+00:00 2024-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BKL,2024-07-25 11:53,72.00,65.00,78.62,70.00,5.00,0.00,30.16,1020.80,10.00,M,FEW,FEW,FEW,M,2700.00,3800.00,6000.00,M,M,M,M,M,M,M,M,72.00,KBKL 251153Z 07005KT 10SM FEW027 FEW038 FEW060 22/18 A3016 RMK AO2 SLP208 70081 T02220183 10228 20211 53012,M
BKL,2024-07-25 12:53,73.00,65.00,76.01,50.00,8.00,0.00,30.17,1021.30,10.00,M,SCT,BKN,BKN,M,2200.00,2800.00,3400.00,M,M,M,M,M,M,M,M,73.00,KBKL 251253Z 05008KT 10SM SCT022 BKN028 BKN034 23/18 A3017 RMK AO2 SLP213 T02280183,M
BKL,2024-07-25 13:53,74.00,66.00,76.10,40.00,10.00,0.00,30.17,1021.20,10.00,M,SCT,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 251353Z 04010KT 10SM SCT049 23/19 A3017 RMK AO2 SLP212 T02330189,M
BKL,2024-07-25 14:53,75.00,65.00,71.08,40.00,11.00,0.00,30.17,1021.30,10.00,M,SCT,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 251453Z 04011KT 10SM SCT037 24/18 A3017 RMK AO2 SLP213 T02390183 51005,M
BKL,2024-07-25 15:53,75.00,64.00,68.64,20.00,11.00,0.00,30.18,1021.40,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 251553Z 02011KT 10SM BKN065 24/18 A3018 RMK AO2 SLP214 T02390178,M
BKL,2024-07-25 16:53,74.00,63.00,68.53,30.00,11.00,0.00,30.18,1021.60,10.00,M,BKN,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 251653Z 03011KT 10SM BKN065 23/17 A3018 RMK AO2 SLP216 T02330172,M
BKL,2024-07-25 17:53,75.00,64.00,68.64,20.00,12.00,0.00,30.19,1021.80,10.00,M,SCT,BKN,OVC,M,5000.00,6500.00,8000.00,M,M,M,M,M,M,M,M,75.00,KBKL 251753Z 02012KT 10SM SCT050 BKN065 OVC080 24/18 A3019 RMK AO2 SLP218 T02390178 10239 20222 53004,M
BKL,2024-07-25 18:53,74.00,62.00,66.15,20.00,10.00,0.00,30.19,1021.80,10.00,M,BKN,OVC,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,74.00,KBKL 251853Z 02010KT 10SM BKN065 OVC090 23/17 A3019 RMK AO2 SLP218 T02330167,M
BKL,2024-07-25 19:53,74.00,62.00,66.15,20.00,7.00,0.00,30.17,1021.40,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 251953Z 02007KT 10SM BKN070 23/17 A3017 RMK AO2 SLP214 T02330167,M
BKL,2024-07-25 20:53,76.00,62.00,61.87,10.00,8.00,0.00,30.18,1021.40,10.00,M,SCT,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 252053Z 01008KT 10SM SCT080 24/17 A3018 RMK AO2 SLP214 T02440167 55003,M
BKL,2024-07-25 21:53,75.00,61.00,61.75,10.00,9.00,0.00,30.17,1021.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 252153Z 01009KT 10SM CLR 24/16 A3017 RMK AO2 SLP214 T02390161,M
BKL,2024-07-25 22:53,75.00,61.00,61.75,10.00,5.00,0.00,30.17,1021.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 252253Z 01005KT 10SM CLR 24/16 A3017 RMK AO2 SLP214 T02390161,M
BKL,2024-07-25 23:53,74.00,58.00,57.37,20.00,4.00,0.00,30.17,1021.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 252353Z 02004KT 10SM CLR 23/14 A3017 RMK AO2 SLP211 T02330144 10244 20233 58003,M
BKL,2024-07-26 00:53,73.00,58.00,59.33,30.00,4.00,0.00,30.18,1021.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KBKL 260053Z 03004KT 10SM CLR 23/14 A3018 RMK AO2 SLP215 T02280144,M
BKL,2024-07-26 01:53,73.00,57.00,57.23,70.00,3.00,0.00,30.19,1021.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KBKL 260153Z 07003KT 10SM CLR 23/14 A3019 RMK AO2 SLP219 T02280139,M
BKL,2024-07-26 02:53,72.00,57.00,59.20,70.00,3.00,0.00,30.19,1021.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KBKL 260253Z 07003KT 10SM CLR 22/14 A3019 RMK AO2 SLP219 T02220139 51008,M
BKL,2024-07-26 03:53,71.00,57.00,61.24,100.00,3.00,0.00,30.20,1022.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KBKL 260353Z 10003KT 10SM CLR 22/14 A3020 RMK AO2 SLP222 T02170139,M
BKL,2024-07-26 04:53,70.00,57.00,63.37,M,3.00,0.00,30.20,1022.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KBKL 260453Z VRB03KT 10SM CLR 21/14 A3020 RMK AO2 SLP224 T02110139 402440211,M
BKL,2024-07-26 05:53,69.00,57.00,65.57,0.00,0.00,0.00,30.20,1022.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KBKL 260553Z 00000KT 10SM CLR 21/14 A3020 RMK AO2 SLP222 T02060139 10233 20206 50002,M
BKL,2024-07-26 06:53,68.00,57.00,67.86,0.00,0.00,0.00,30.20,1022.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KBKL 260653Z 00000KT 10SM CLR 20/14 A3020 RMK AO2 SLP222 T02000139,M
BKL,2024-07-26 07:53,67.00,57.00,70.24,130.00,3.00,0.00,30.19,1022.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KBKL 260753Z 13003KT 10SM CLR 19/14 A3019 RMK AO2 SLP222 T01940139,M
BKL,2024-07-26 08:53,66.00,56.00,70.14,0.00,0.00,0.00,30.20,1022.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KBKL 260853Z 00000KT 10SM CLR 19/13 A3020 RMK AO2 SLP224 T01890133 53002,M
BKL,2024-07-26 09:53,65.00,55.00,70.03,150.00,4.00,0.00,30.20,1022.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,65.00,KBKL 260953Z 15004KT 10SM CLR 18/13 A3020 RMK AO2 SLP225 T01830128,M
BKL,2024-07-26 10:53,65.00,55.00,70.03,140.00,3.00,0.00,30.21,1022.70,10.00,M,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,65.00,KBKL 261053Z 14003KT 10SM FEW080 18/13 A3021 RMK AO2 SLP227 T01830128,M
BKL,2024-07-26 11:53,69.00,55.00,60.99,0.00,0.00,0.00,30.22,1023.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KBKL 261153Z 00000KT 10SM CLR 21/13 A3022 RMK AO2 SLP230 T02060128 10206 20178 53006,M
BKL,2024-07-26 12:53,73.00,56.00,55.20,20.00,9.00,0.00,30.23,1023.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KBKL 261253Z 02009KT 10SM CLR 23/13 A3023 RMK AO2 SLP232 T02280133,M
BKL,2024-07-26 13:53,74.00,54.00,49.63,360.00,5.00,0.00,30.23,1023.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 261353Z 36005KT 10SM CLR 23/12 A3023 RMK AO2 SLP233 T02330122,M
BKL,2024-07-26 14:53,75.00,55.00,49.78,360.00,4.00,0.00,30.23,1023.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 261453Z 36004KT 10SM CLR 24/13 A3023 RMK AO2 SLP232 T02390128 50002,M
BKL,2024-07-26 15:53,76.00,59.00,55.62,340.00,8.00,0.00,30.22,1023.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 261553Z 34008KT 10SM CLR 24/15 A3022 RMK AO2 SLP230 T02440150,M
BKL,2024-07-26 16:53,77.00,57.00,50.07,360.00,7.00,0.00,30.21,1022.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 261653Z 36007KT 10SM CLR 25/14 A3021 RMK AO2 SLP225 T02500139,M
BKL,2024-07-26 17:53,77.00,59.00,53.80,10.00,13.00,0.00,30.19,1022.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 261753Z 01013KT 10SM CLR 25/15 A3019 RMK AO2 SLP220 T02500150 10250 20206 58011,M
BKL,2024-07-26 18:53,77.00,62.00,59.85,10.00,13.00,0.00,30.18,1021.50,10.00,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 261853Z 01013KT 10SM FEW060 25/17 A3018 RMK AO2 SLP215 T02500167,M
BKL,2024-07-26 19:53,76.00,61.00,59.72,30.00,17.00,0.00,30.17,1021.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 261953Z 03017KT 10SM CLR 24/16 A3017 RMK AO2 SLP212 T02440161,M
BKL,2024-07-26 20:53,76.00,59.00,55.62,30.00,18.00,0.00,30.16,1021.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 262053Z 03018KT 10SM CLR 24/15 A3016 RMK AO2 SLP210 T02440150 56011,M
BKL,2024-07-26 21:53,76.00,58.00,53.66,20.00,17.00,0.00,30.16,1021.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 262153Z 02017KT 10SM CLR 24/14 A3016 RMK AO2 SLP210 T02440144,M
BKL,2024-07-26 22:53,75.00,58.00,55.48,30.00,13.00,0.00,30.16,1020.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 262253Z 03013KT 10SM CLR 24/14 A3016 RMK AO2 SLP209 T02390144,M
BKL,2024-07-26 23:53,74.00,57.00,55.34,40.00,13.00,0.00,30.15,1020.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 262353Z 04013KT 10SM CLR 23/14 A3015 RMK AO2 SLP207 T02330139 10250 20233 58003,M
BKL,2024-07-27 00:53,74.00,53.00,47.84,60.00,5.00,0.00,30.15,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 270053Z 06005KT 10SM CLR 23/12 A3015 RMK AO2 SLP204 T02330117,M
BKL,2024-07-27 01:53,73.00,54.00,51.33,70.00,5.00,0.00,30.15,1020.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KBKL 270153Z 07005KT 10SM CLR 23/12 A3015 RMK AO2 SLP207 T02280122,M
BKL,2024-07-27 02:53,72.00,52.00,49.33,100.00,7.00,0.00,30.15,1020.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KBKL 270253Z 10007KT 10SM CLR 22/11 A3015 RMK AO2 SLP207 T02220111 53001,M
BKL,2024-07-27 03:53,72.00,50.00,45.81,120.00,5.00,0.00,30.15,1020.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KBKL 270353Z AUTO 12005KT 10SM CLR 22/10 A3015 RMK AO2 SLP205 T02220100,M
BKL,2024-07-27 04:53,71.00,48.00,43.98,150.00,4.00,0.00,30.15,1020.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KBKL 270453Z AUTO 15004KT 10SM CLR 22/09 A3015 RMK AO2 SLP206 T02170089 402500178,M
BKL,2024-07-27 05:53,69.00,48.00,47.09,160.00,6.00,0.00,30.15,1020.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KBKL 270553Z AUTO 16006KT 10SM CLR 21/09 A3015 RMK AO2 SLP205 T02060089 10233 20206 56001,M
BKL,2024-07-27 06:53,68.00,49.00,50.59,150.00,3.00,0.00,30.15,1020.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KBKL 270653Z AUTO 15003KT 10SM CLR 20/09 A3015 RMK AO2 SLP205 T02000094,M
BKL,2024-07-27 07:53,67.00,52.00,58.53,130.00,4.00,0.00,30.14,1020.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KBKL 270753Z AUTO 13004KT 10SM CLR 19/11 A3014 RMK AO2 SLP202 T01940111,M
BKL,2024-07-27 08:53,66.00,53.00,62.87,140.00,6.00,0.00,30.14,1020.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KBKL 270853Z AUTO 14006KT 10SM CLR 19/12 A3014 RMK AO2 SLP202 T01890117 55004,M
BKL,2024-07-27 09:53,65.00,53.00,65.09,150.00,6.00,0.00,30.14,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,65.00,KBKL 270953Z AUTO 15006KT 10SM CLR 18/12 A3014 RMK AO2 SLP204 T01830117,M
BKL,2024-07-27 10:53,65.00,54.00,67.52,330.00,3.00,0.00,30.15,1020.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,65.00,KBKL 271053Z 33003KT 10SM CLR 18/12 A3015 RMK AO2 SLP205 T01830122,M
BKL,2024-07-27 11:53,69.00,55.00,60.99,0.00,0.00,0.00,30.17,1021.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KBKL 271153Z 00000KT 10SM CLR 21/13 A3017 RMK AO2 SLP213 T02060128 10206 20183 53011,M
BKL,2024-07-27 12:53,74.00,57.00,55.34,0.00,0.00,0.00,30.18,1021.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 271253Z 00000KT 10SM CLR 23/14 A3018 RMK AO2 SLP214 T02330139,M
BKL,2024-07-27 13:53,75.00,59.00,57.50,30.00,3.00,0.00,30.18,1021.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 271353Z 03003KT 10SM CLR 24/15 A3018 RMK AO2 SLP216 T02390150,M
BKL,2024-07-27 14:53,77.00,60.00,55.75,350.00,4.00,0.00,30.18,1021.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 271453Z 35004KT 10SM CLR 25/16 A3018 RMK AO2 SLP217 T02500156 51005,M
BKL,2024-07-27 15:53,78.00,62.00,57.90,340.00,4.00,0.00,30.19,1021.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KBKL 271553Z 34004KT 10SM CLR 26/17 A3019 RMK AO2 SLP218 T02560167,M
BKL,2024-07-27 16:53,79.00,63.00,58.04,350.00,7.00,0.00,30.17,1021.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KBKL 271653Z 35007KT 10SM CLR 26/17 A3017 RMK AO2 SLP213 T02610172,M
BKL,2024-07-27 17:53,79.00,64.00,60.11,20.00,13.00,0.00,30.16,1020.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KBKL 271753Z 02013KT 10SM CLR 26/18 A3016 RMK AO2 SLP209 T02610178 10267 20211 58008,M
BKL,2024-07-27 18:53,79.00,64.00,60.11,30.00,13.00,0.00,30.15,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KBKL 271853Z 03013KT 10SM CLR 26/18 A3015 RMK AO2 SLP204 T02610178,M
BKL,2024-07-27 19:53,79.00,66.00,64.45,20.00,12.00,0.00,30.13,1019.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KBKL 271953Z 02012KT 10SM CLR 26/19 A3013 RMK AO2 SLP199 T02610189,M
BKL,2024-07-27 20:53,80.00,66.00,62.37,30.00,14.00,0.00,30.12,1019.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.07,KBKL 272053Z 03014KT 10SM CLR 27/19 A3012 RMK AO2 SLP195 T02670189 56013,M
BKL,2024-07-27 21:53,80.00,67.00,64.57,30.00,12.00,0.00,30.10,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.32,KBKL 272153Z 03012KT 10SM CLR 27/19 A3010 RMK AO2 SLP190 T02670194,M
BKL,2024-07-27 22:53,79.00,65.00,62.25,30.00,13.00,0.00,30.09,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KBKL 272253Z 03013KT 10SM CLR 26/18 A3009 RMK AO2 SLP186 T02610183,M
BKL,2024-07-27 23:53,78.00,66.00,66.61,30.00,16.00,0.00,30.08,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KBKL 272353Z 03016KT 10SM CLR 26/19 A3008 RMK AO2 SLP183 T02560189 10267 20256 56012,M
BKL,2024-07-28 00:53,77.00,66.00,68.85,40.00,14.00,0.00,30.08,1018.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 280053Z 04014KT 10SM CLR 25/19 A3008 RMK AO2 SLP182 T02500189,M
BKL,2024-07-28 01:53,77.00,64.00,64.21,60.00,5.00,0.00,30.09,1018.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 280153Z 06005KT 10SM CLR 25/18 A3009 RMK AO2 SLP186 T02500178,M
BKL,2024-07-28 02:53,77.00,59.00,53.80,0.00,0.00,0.00,30.10,1018.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 280253Z 00000KT 10SM CLR 25/15 A3010 RMK AO2 SLP187 T02500150 53004,M
BKL,2024-07-28 03:53,76.00,59.00,55.62,150.00,6.00,0.00,30.10,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 280353Z AUTO 15006KT 10SM CLR 24/15 A3010 RMK AO2 SLP188 T02440150,M
BKL,2024-07-28 04:53,74.00,58.00,57.37,140.00,7.00,0.00,30.11,1019.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KBKL 280453Z AUTO 14007KT 10SM CLR 23/14 A3011 RMK AO2 SLP191 T02330144 402670183,M
BKL,2024-07-28 05:53,73.00,58.00,59.33,150.00,9.00,0.00,30.10,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KBKL 280553Z AUTO 15009KT 10SM CLR 23/14 A3010 RMK AO2 SLP190 T02280144 10256 20228 50003,M
BKL,2024-07-28 06:53,72.00,58.00,61.37,150.00,7.00,0.00,30.10,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KBKL 280653Z AUTO 15007KT 10SM CLR 22/14 A3010 RMK AO2 SLP190 T02220144,M
BKL,2024-07-28 07:53,71.00,58.00,63.49,150.00,6.00,0.00,30.11,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KBKL 280753Z AUTO 15006KT 10SM CLR 22/14 A3011 RMK AO2 SLP190 T02170144,M
BKL,2024-07-28 08:53,71.00,58.00,63.49,150.00,7.00,0.00,30.10,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KBKL 280853Z AUTO 15007KT 10SM CLR 22/14 A3010 RMK AO2 SLP190 T02170144 58000,M
BKL,2024-07-28 09:53,70.00,58.00,65.69,160.00,9.00,0.00,30.10,1018.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KBKL 280953Z AUTO 16009KT 10SM CLR 21/14 A3010 RMK AO2 SLP189 T02110144,M
BKL,2024-07-28 10:53,70.00,58.00,65.69,160.00,9.00,0.00,30.11,1019.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KBKL 281053Z AUTO 16009KT 10SM CLR 21/14 A3011 RMK AO2 SLP192 T02110144,M
BKL,2024-07-28 11:53,72.00,60.00,65.92,180.00,3.00,0.00,30.12,1019.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KBKL 281153Z 18003KT 10SM CLR 22/16 A3012 RMK AO2 SLP197 T02220156 10233 20206 53006,M
BKL,2024-07-28 12:53,75.00,60.00,59.59,170.00,4.00,0.00,30.13,1019.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 281253Z 17004KT 10SM CLR 24/16 A3013 RMK AO2 SLP198 T02390156,M
BKL,2024-07-28 13:53,77.00,62.00,59.85,320.00,3.00,0.00,30.12,1019.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 281353Z 32003KT 10SM CLR 25/17 A3012 RMK AO2 SLP196 T02500167,M
BKL,2024-07-28 14:53,80.00,64.00,58.17,10.00,5.00,0.00,30.11,1019.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.62,KBKL 281453Z 01005KT 10SM CLR 27/18 A3011 RMK AO2 SLP190 T02670178 58005,M
BKL,2024-07-28 15:53,82.00,67.00,60.49,340.00,6.00,0.00,30.10,1018.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.52,KBKL 281553Z 34006KT 10SM CLR 28/19 A3010 RMK AO2 SLP188 T02780194,M
BKL,2024-07-28 16:53,82.00,68.00,62.62,340.00,6.00,0.00,30.08,1018.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.92,KBKL 281653Z 34006KT 10SM CLR 28/20 A3008 RMK AO2 SLP182 T02780200,M
BKL,2024-07-28 17:53,83.00,68.00,60.62,330.00,8.00,0.00,30.07,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.06,KBKL 281753Z 33008KT 10SM CLR 28/20 A3007 RMK AO2 SLP178 T02830200 10283 20222 58012,M
BKL,2024-07-28 18:53,84.00,67.00,56.70,20.00,7.00,0.00,30.06,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.67,KBKL 281853Z 02007KT 10SM CLR 29/19 A3006 RMK AO2 SLP173 T02890194,M
BKL,2024-07-28 19:53,83.00,68.00,60.62,20.00,8.00,0.00,30.04,1016.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.06,KBKL 281953Z 02008KT 10SM CLR 28/20 A3004 RMK AO2 SLP167 T02830200,M
BKL,2024-07-28 20:53,83.00,68.00,60.62,30.00,9.00,0.00,30.02,1016.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.06,KBKL 282053Z 03009KT 10SM CLR 28/20 A3002 RMK AO2 SLP162 T02830200 56017,M
BKL,2024-07-28 21:53,82.00,68.00,62.62,40.00,10.00,0.00,30.00,1015.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.92,KBKL 282153Z 04010KT 10SM CLR 28/20 A3000 RMK AO2 SLP156 T02780200,M
BKL,2024-07-28 22:53,83.00,64.00,52.76,50.00,8.00,0.00,29.99,1015.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.41,KBKL 282253Z 05008KT 10SM CLR 28/18 A2999 RMK AO2 SLP152 T02830178,M
BKL,2024-07-28 23:53,83.00,65.00,54.63,40.00,6.00,0.00,30.00,1015.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.78,KBKL 282353Z 04006KT 10SM CLR 28/18 A3000 RMK AO2 SLP152 T02830183 10289 20272 55009,M
BKL,2024-07-29 00:53,81.00,68.00,64.69,50.00,6.00,0.00,29.99,1015.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.76,KBKL 290053Z 05006KT 10SM CLR 27/20 A2999 RMK AO2 SLP151 T02720200,M
BKL,2024-07-29 01:53,83.00,61.00,47.47,100.00,5.00,0.00,30.00,1015.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.46,KBKL 290153Z 10005KT 10SM CLR 28/16 A3000 RMK AO2 SLP154 T02830161,M
BKL,2024-07-29 02:53,81.00,60.00,48.88,130.00,5.00,0.00,29.99,1015.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.60,KBKL 290253Z 13005KT 10SM CLR 27/16 A2999 RMK AO2 SLP152 T02720156 58000,M
BKL,2024-07-29 03:53,80.00,60.00,50.51,140.00,5.00,0.00,29.99,1015.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.85,KBKL 290353Z 14005KT 10SM CLR 27/16 A2999 RMK AO2 SLP151 T02670156,M
BKL,2024-07-29 04:53,79.00,59.00,50.36,160.00,9.00,0.00,29.99,1015.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KBKL 290453Z AUTO 16009KT 10SM CLR 26/15 A2999 RMK AO2 SLP150 T02610150 402890206,M
BKL,2024-07-29 05:53,77.00,60.00,55.75,140.00,10.00,0.00,29.98,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 290553Z AUTO 14010KT 10SM CLR 25/16 A2998 RMK AO2 SLP146 T02500156 10283 20250 58006,M
BKL,2024-07-29 06:53,77.00,60.00,55.75,160.00,8.00,0.00,29.98,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KBKL 290653Z AUTO 16008KT 10SM CLR 25/16 A2998 RMK AO2 SLP146 T02500156,M
BKL,2024-07-29 07:53,76.00,61.00,59.72,160.00,7.00,0.00,29.96,1014.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 290753Z AUTO 16007KT 10SM CLR 24/16 A2996 RMK AO2 SLP141 T02440161,M
BKL,2024-07-29 08:53,75.00,61.00,61.75,160.00,5.00,0.00,29.97,1014.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KBKL 290853Z AUTO 16005KT 10SM CLR 24/16 A2997 RMK AO2 SLP142 T02390161 55004,M
BKL,2024-07-29 09:53,76.00,63.00,64.09,180.00,5.00,0.00,29.96,1014.10,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,76.00,KBKL 290953Z AUTO 18005KT 10SM OVC100 24/17 A2996 RMK AO2 SLP141 T02440172,M
